Timestamp,Data,Type
5.49084,0329#85a77f8c112f0010,Normal
5.49107,0080#0017d40a211a2058,Normal
5.491313,0081#7f84600000000008,Normal
5.491558,018f#0029200000450000,Normal
5.49179,0260#05200030ff936105,Normal
5.492024,02a0#0200609ddb0cba02,Normal
5.492269,0440#ff000000ffa00900,Normal
5.49252,04b0#0000000000000000,Normal
5.492766,0164#0008000000000a02,Normal
5.493009,04f0#00000a0000ced204,Normal
5.493248,0545#d817008c36003100,Normal
5.493484,04f1#c016000000000000,Normal
5.49375,0690#03000120a0000408,Normal
5.494504,0153#,Normal
5.494741,0153#008010ff00ff20ae,Normal
5.495485,0153#008010ff00ff30be,Normal
5.495722,0165#11e87f0000000583,Normal
5.495952,0220#eb0304040c003a10,Normal
5.49613,02b0#1400000775,Normal
5.496278,05e4#000200,Normal
5.497448,0350#052044797b000063,Normal
5.499507,04f2#0000103800000085,Normal
5.500086,043f#105060ff4b9c0900,Normal
5.500309,0316#0521ce0a211a007f,Normal
5.500545,0260#05210030ff936113,Normal
5.500778,0080#0017ce0a211a21a9,Normal
5.501019,0081#7f846000000000f9,Normal
5.501261,018f#0029210000450000,Normal
5.5015,02a0#a200609ddb0cba02,Normal
5.50173,0329#85a77f8c112f0010,Normal
5.501964,0370#ff200080ff000064,Normal
5.502209,0382#40fe0f0000000004,Normal
5.502466,0440#ff500000ff9c0900,Normal
5.502708,04b1#0001000000000001,Normal
5.502956,0164#0008000000000b03,Normal
5.503191,0545#d817008c36003500,Normal
5.503439,059b#0000000000000000,Normal
5.504806,0164#,Normal
5.505048,0164#0008000000000b03,Normal
5.505397,0153#008010ff00ff40ce,Normal
5.505644,0165#11d87f00000006b0,Normal
5.505873,01f1#0000000000000000,Normal
5.506117,0220#ec03010409003a10,Normal
5.506294,02b0#1500000756,Normal
5.509455,04f0#00000c0000ced204,Normal
5.510064,0316#0521ac0a211a007f,Normal
5.510289,0260#05210030ff936122,Normal
5.510537,018f#0029210000450000,Normal
5.51077,0080#0017ac0a211a21da,Normal
5.511006,0081#7f846000000000ea,Normal
5.511239,02a0#c200609ddb0cba02,Normal
5.511475,0329#d7a77f8c112f0010,Normal
5.511719,0370#ff200080ff000028,Normal
5.511956,043f#105060ff4b9c0900,Normal
5.5122,0440#ffa00000ff9c0900,Normal
5.51245,04b0#0000000000000000,Normal
5.512696,0164#0008000000000c04,Normal
5.51295,0510#0000000000000000,Normal
5.513181,0545#d817008b36003500,Normal
5.5151,01f1#,Normal
5.515341,01f1#0000000000000000,Normal
5.515625,0153#008010ff00ff50de,Normal
5.515821,0165#11d87f00000007b1,Normal
5.516062,0220#ee03ff0309003a10,Normal
5.516246,02b0#1600000777,Normal
5.517485,0350#052054797b000073,Normal
5.51946,04f2#0000103800000086,Normal
5.51982,0316#0521ac0a211a007f,Normal
5.520059,0260#05210030ff936131,Normal
5.520298,018f#0029210000450000,Normal
5.52053,0080#0017ac0a211a21cb,Normal
5.520774,0081#7f846000000000db,Normal
5.521005,02a0#6200609ddb0cba02,Normal
5.521236,0329#d7a77f8c112f0010,Normal
5.521477,0370#ff200080ff0000ec,Normal
5.521722,0382#40fe0f0000000008,Normal
5.521962,043f#105060ff4b9c0900,Normal
5.522203,0440#fff00000ff9c0900,Normal
5.522453,04b1#0001000000000001,Normal
5.522704,0164#0008000000000d05,Normal
5.522933,0545#d817008b36003500,Normal
5.525251,0153#008010ff00ff60ee,Normal
5.525472,01f1#0000000000000000,Normal
5.525716,0165#11d87f00000008be,Normal
5.525954,0220#ef03ff0309003a10,Normal
5.526033,0220#,Normal
5.526284,0220#ef03ff0309003a10,Normal
5.526477,02b0#14000007a8,Normal
5.529466,04f0#00000e0000ced204,Normal
5.529941,0316#0521ac0a211a007f,Normal
5.530177,0260#05210030ff936104,Normal
5.530421,018f#0029210000450000,Normal
5.53065,0080#0017ac0a211a21bc,Normal
5.53089,0081#7f846000000000cc,Normal
5.531125,02a0#0200609ddb0cba02,Normal
5.53136,0329#d7a77f8c112f0010,Normal
5.531604,0370#ff200080ff0000a0,Normal
5.531845,043f#105060ff4b980900,Normal
5.532079,0440#ff000000ff940900,Normal
5.532329,04b0#0000000000000000,Normal
5.532577,0164#0008000000000e06,Normal
5.532813,0545#d817008b36003500,Normal
5.53375,02c0#3d00000000000000,Normal
5.535178,0153#008010ff00ff70fe,Normal
5.535383,0220#ee0301040c003a10,Normal
5.535604,02b0#1600000799,Normal
5.535801,0165#11e87f000000098f,Normal
5.535966,02c0#,Normal
5.53623,02c0#3d00000000000000,Normal
5.537437,0350#052064797b000043,Normal
5.537657,0042#ff00ffff00000000,Normal
5.537915,0043#0100000000000000,Normal
5.538159,0044#000000ff6f000000,Normal
5.540086,0316#0520aa0a211a007f,Normal
5.540294,0260#05210030ff936113,Normal
5.540525,02a0#a200609ddb0cba02,Normal
5.540764,0080#0017aa0a201a21dd,Normal
5.541006,0081#7f846000000000bd,Normal
5.541257,018f#0029210000450000,Normal
5.541481,0329#d7a77f8c112f0010,Normal
5.54172,0370#ff200080ff000064,Normal
5.54196,0382#40fe0f000000000c,Normal
5.542208,043f#105060ff4b940900,Normal
5.54245,0440#ff500000ff900900,Normal
5.542698,04b1#0001000000000001,Normal
5.542946,0164#0008000000000f07,Normal
5.543191,04f2#0000103800000087,Normal
5.543426,0545#d817008b32003400,Normal
5.54509,0153#008010ff00ff800e,Normal
5.545314,01f1#0000000000000000,Normal
5.545555,0220#ee03fe0309003a10,Normal
5.545789,0165#11e87f0000000a8c,Normal
5.545969,02b0#150000079a,Normal
5.54637,04b0#,Normal
5.546632,04b0#0000000000000000,Normal
5.549447,04f0#0000100000ced204,Normal
5.550051,04b0#0000000000000000,Normal
5.550292,0164#0008000000000008,Normal
5.550532,0110#e03c300900000000,Normal
5.550767,0316#0520aa0a211a007f,Normal
5.550995,0080#0017aa0a201a21ce,Normal
5.551238,0081#7f846000000000ae,Normal
5.551487,018f#0029210000450000,Normal
5.551715,0260#05210030ff936122,Normal
5.551951,02a0#c200609ddb0cba02,Normal
5.552184,0329#d7a77f8c112f0010,Normal
5.552431,0370#ff200080ff000028,Normal
5.552672,043f#105060ff4b900900,Normal
5.552906,0440#ffa00000ff900900,Normal
5.553142,0545#d817008a32003400,Normal
5.555015,0153#008010ff00ff901e,Normal
5.55522,0220#ed03fb0309003a10,Normal
5.555522,02b0#16000007bb,Normal
5.555752,0165#11d87f0000000bbd,Normal
5.556683,04b1#,Normal
5.556937,04b1#0001000000000001,Normal
5.557383,0350#052074797b000053,Normal
5.559458,04f2#0000103800000088,Normal
5.559677,0587#0000000000000003,Normal
5.559916,0316#0520c40a211a007f,Normal
5.560153,02a0#6200609ddb0cba02,Normal
5.560399,0080#0017c40a201a21ff,Normal
5.560642,0081#7f8460000000009f,Normal
5.560885,018f#0029210000450000,Normal
5.561117,0260#05210030ff936131,Normal
5.561346,0329#d7a77f8c112f0010,Normal
5.561592,0370#ff200080ff0000ec,Normal
5.561836,0382#40fe0f0000000000,Normal
5.56208,043f#105060ff4b900900,Normal
5.562325,0440#fff00000ff900900,Normal
5.562569,04b1#0001000000000001,Normal
5.562822,0164#0008000000000109,Normal
5.563055,0545#d817008b32003400,Normal
5.564929,0153#008010ff00ffa02e,Normal
5.565152,01f1#0000000000000000,Normal
5.565392,0220#ec03020409003a10,Normal
5.565647,0165#11d87f0000000cba,Normal
5.565803,02b0#14000007ec,Normal
5.566988,05a0#,Normal
5.567237,05a0#0000000000000000,Normal
5.569443,04f0#0000120000ced204,Normal
5.56988,04b0#0000000000000000,Normal
5.570132,0164#000800000000020a,Normal
5.57036,0260#05210030ff936104,Normal
5.570597,0080#0017c40a201a21e0,Normal
5.57084,0081#7f84600000000080,Normal
5.571085,018f#0029210000450000,Normal
5.571317,02a0#0200609ddb0cba02,Normal
5.571563,0316#0520c40a211a007f,Normal
5.571802,0329#0fa77f8c112f0010,Normal
5.572039,0370#ff200080ff0000a0,Normal
5.572276,00a0#4c76b40a00260002,Normal
5.572513,00a1#8086808027000000,Normal
5.572757,043f#105060ff4b900900,Normal
5.572998,0440#ff000000ff900900,Normal
5.573229,0545#d80f008c32003400,Normal
5.574865,0153#008010ff00ffb03e,Normal
5.57507,0220#ec0308040c003a10,Normal
5.575547,02b0#15000007ed,Normal
5.575769,0165#10e87f0000000d8a,Normal
5.577277,05a2#,Normal
5.577504,0350#052084797b0000a3,Normal
5.577665,05a2#2500a501,Normal
5.57942,04f2#0000103800000089,Normal
5.579789,04b1#0001000000000001,Normal
5.580032,0164#000800000000030b,Normal
5.580284,0370#ff200080ff000064,Normal
5.580515,043f#105060ff4b8c0900,Normal
5.580764,0440#ff500000ff8c0900,Normal
5.581004,0316#0521ae0a211a007f,Normal
5.581237,0260#05210030ff936113,Normal
5.581469,02a0#a200609ddb0cba02,Normal
5.581709,0080#0017ae0a211a2141,Normal
5.581949,0081#7f84600000000071,Normal
5.582192,018f#0029210000450000,Normal
5.582428,0329#0fa77f8c112f0010,Normal
5.582678,0382#40fe0f0000000004,Normal
5.582906,0545#d80f008c35003900,Normal
5.584766,0153#008010ff00ffc04e,Normal
5.58499,01f1#0000000000000000,Normal
5.58523,0220#ed0306040c003a10,Normal
5.585621,02b0#15000007de,Normal
5.585805,0165#11e87f0000000e88,Normal
5.587558,0153#,Normal
5.587794,0153#008010ff00ffc04e,Normal
5.589734,04b0#0000000000000000,Normal
5.589961,0164#000800000000040c,Normal
5.590196,02a0#c200609ddb0cba02,Normal
5.590435,0260#05210030ff936122,Normal
5.590666,0080#0017ae0a211a2132,Normal
5.590907,0081#7f84600000000062,Normal
5.591151,018f#0029210000450000,Normal
5.591381,0316#0521ae0a211a007f,Normal
5.59162,0329#0fa77f8c112f0010,Normal
5.591866,0370#ff200080ff000028,Normal
5.592102,043f#105060ff4b8c0900,Normal
5.592343,0440#ffa00000ff8c0900,Normal
5.592585,04f0#0000140000ced204,Normal
5.592817,0545#d80f008c35003900,Normal
5.593064,04f1#c016000000000000,Normal
5.593332,051a#0003000000000000,Normal
5.593661,0690#03000120a0000808,Normal
5.594684,0153#008010ff00ffd05e,Normal
5.594899,0220#ee03fe030c003a10,Normal
5.595473,05e4#000200,Normal
5.595701,0165#11e87f0000000f89,Normal
5.595883,02b0#15000007cf,Normal
5.597405,0350#052094797b0000b3,Normal
5.597864,0164#,Normal
5.598124,0164#000800000000040c,Normal
5.599526,04f2#000020380000008a,Normal
5.599747,04b1#0001000000000001,Normal
5.599993,0164#000800000000050d,Normal
5.600227,02a0#6200609ddb0cba02,Normal
5.600464,0080#00178e0a211a2143,Normal
5.600704,0081#7f84600000000053,Normal
5.600874,0120#00000000,Normal
5.601119,018f#0029210000450000,Normal
5.601354,0260#05210030ff936131,Normal
5.60159,0316#05218e0a211a007f,Normal
5.601824,0329#0fa77f8c112f0010,Normal
5.602063,0370#ff200080ff0000ec,Normal
5.602312,0382#40fe0f0000000008,Normal
5.602554,043f#105060ff4b880900,Normal
5.602802,0440#fff00000ff880900,Normal
5.603047,0517#0000000000000000,Normal
5.603281,0545#d80f008b37003b00,Normal
5.603526,059b#00000000000000c4,Normal
5.604602,0153#008010ff00ffe06e,Normal
5.604828,01f1#0000000000000000,Normal
5.60506,0220#f003fa0309003a10,Normal
5.60555,02b0#1300000750,Normal
5.605781,0165#10e87f0000000087,Normal
5.608184,01f1#,Normal
5.608426,01f1#0000000000000000,Normal
5.609522,04f0#0000160000ced204,Normal
5.609744,04b0#0000000000000000,Normal
5.609998,0164#000800000000060e,Normal
5.610234,0316#05218e0a211a007f,Normal
5.610463,0080#00178e0a211a2134,Normal
5.610703,0081#7f84600000000044,Normal
5.610952,018f#0029210000450000,Normal
5.611184,0260#05210030ff936104,Normal
5.611422,02a0#0200609ddb0cba02,Normal
5.611658,0329#0fa77f8c112f0010,Normal
5.611895,0370#ff200080ff0000a0,Normal
5.612143,043f#105060ff4b880900,Normal
5.612385,0440#ff000000ff880900,Normal
5.61264,0510#0000000000000000,Normal
5.612871,0545#d80f008b37003b00,Normal
5.614535,0153#008010ff00ff008e,Normal
5.614737,0220#f103fe030c003a10,Normal
5.615555,02b0#1500000721,Normal
5.615769,0165#11d87f00000001b7,Normal
5.617398,0350#0520a4797b000083,Normal
5.618451,0220#,Normal
5.618683,0220#f103fe030c003a10,Normal
5.619413,04f2#000020380000008b,Normal
5.619641,04b1#0001000000000001,Normal
5.619902,0164#000800000000070f,Normal
5.620126,0316#05218e0a211a007f,Normal
5.620364,018f#0029210000450000,Normal
5.620595,0080#00178e0a211a2125,Normal
5.620843,0081#7f84600000000035,Normal
5.62107,0260#05210030ff936113,Normal
5.621303,02a0#a200609ddb0cba02,Normal
5.621546,0329#0fa77f8c112f0010,Normal
5.621786,0370#ff200080ff000064,Normal
5.622035,0382#40fe0f000000000c,Normal
5.62227,043f#105060ff4b840900,Normal
5.622517,0440#ff500000ff800900,Normal
5.622757,0545#d80f008a36003a00,Normal
5.624432,0153#008010ff00ff109e,Normal
5.624659,01f1#0000000000000000,Normal
5.624895,0220#ef03fe0309003a10,Normal
5.625655,02b0#1400000702,Normal
5.625829,0165#11d87f00000002b4,Normal
5.62875,02c0#,Normal
5.628997,02c0#3d00000000000000,Normal
5.629383,04b0#0000000000000000,Normal
5.62964,0164#0008000000000800,Normal
5.629881,04f0#0000180000ced204,Normal
5.630107,0316#05228e0a221a007f,Normal
5.630346,018f#0029220000450000,Normal
5.630574,0080#00178e0a221a22f6,Normal
5.630822,0081#7f84600000000026,Normal
5.631055,0260#05220030ff93672b,Normal
5.631293,02a0#c200609ddb0cba02,Normal
5.631525,0329#40a77f8c112f0010,Normal
5.631771,0370#ff200080ff000028,Normal
5.632013,043f#105060ff4b7c0900,Normal
5.632249,0440#ffa00000ff740900,Normal
5.632483,0545#d80f008b40004300,Normal
5.633682,02c0#3d00000000000000,Normal
5.634358,0153#008010ff00ff20ae,Normal
5.634569,0220#ee03fc030c003a10,Normal
5.63497,05f0#0000,Normal
5.635656,02b0#1500000703,Normal
5.635828,0165#11d87f00000003b5,Normal
5.637401,0350#0520b4797b000093,Normal
5.639025,04b0#,Normal
5.639275,04b0#0000000000000000,Normal
5.639519,04b1#0001000000000001,Normal
5.639778,0164#0008000000000901,Normal
5.640006,0260#05220030ff93673a,Normal
5.64024,02a0#6200609ddb0cba02,Normal
5.640484,0080#0017aa0a221a2207,Normal
5.640714,0081#7f84600000000017,Normal
5.640951,018f#0029220000450000,Normal
5.641193,0316#0522aa0a221a007f,Normal
5.641425,0329#40a77f8c112f0010,Normal
5.641664,0370#ff200080ff0000ec,Normal
5.64191,0382#40fe0f0000000000,Normal
5.642143,043f#105060ff4b780900,Normal
5.642396,0440#fff00000ff740900,Normal
5.642637,04f2#000020380000008c,Normal
5.642875,0545#d80f008b41004400,Normal
5.644275,0153#008010ff00ff30be,Normal
5.6445,01f1#0000000000000000,Normal
5.644741,0220#ed03fa030c003a10,Normal
5.645613,02b0#1400000764,Normal
5.645783,0165#11d87f00000004b2,Normal
5.649253,04b0#0000000000000000,Normal
5.649462,0164#0008000000000a02,Normal
5.649552,04b1#,Normal
5.649808,04b1#0001000000000001,Normal
5.650043,02a0#0200609ddb0cba02,Normal
5.650291,0316#0522aa0a221a007f,Normal
5.650519,0080#0017aa0a221a22f8,Normal
5.650758,0081#7f84600000000008,Normal
5.651004,0110#e03c300900000000,Normal
5.651239,018f#0029220000450000,Normal
5.651469,0260#05220030ff93670d,Normal
5.651708,0329#40a77f8c112f0010,Normal
5.651949,0370#ff200080ff0000a0,Normal
5.652185,043f#105060ff4b740900,Normal
5.652428,0440#ff000000ff740900,Normal
5.652666,04f0#00001a0000ced204,Normal
5.652907,0545#d80f008b41004400,Normal
5.654192,0153#008010ff00ff40ce,Normal
5.654408,0220#ec03000409003a10,Normal
5.655616,02b0#1600000755,Normal
5.655787,0165#10e87f0000000582,Normal
5.657457,0350#0520c4797b0000e3,Normal
5.659148,04b1#0001000000000001,Normal
5.659383,0164#0008000000000b03,Normal
5.659619,04f2#000020380000008d,Normal
5.659871,0587#0000000000000004,Normal
5.660099,0316#0522aa0a221a007f,Normal
5.660332,0329#40a77f8c112f0010,Normal
5.660506,0050#00820000,Normal
5.660743,0080#0017aa0a221a22e9,Normal
5.660981,0081#7f846000000000f9,Normal
5.661218,018f#0029220000450000,Normal
5.661458,0260#05220030ff93671c,Normal
5.661688,02a0#a200609ddb0cba02,Normal
5.661932,0370#ff200080ff000064,Normal
5.662177,0382#40fe0f0000000004,Normal
5.662419,043f#105060ff4b740900,Normal
5.662657,0440#ff500000ff780900,Normal
5.662889,0545#d80f008c3f004200,Normal
5.662976,05a0#,Normal
5.663242,05a0#0000000000000000,Normal
5.664099,0153#008010ff00ff50de,Normal
5.664332,01f1#0000000000000000,Normal
5.664564,0220#ec0305040c003a10,Normal
5.665671,02b0#1400000746,Normal
5.665829,0165#10d87f00000006b1,Normal
5.669089,04b0#0000000000000000,Normal
5.669302,0164#0008000000000c04,Normal
5.669543,04f0#00001c0000ced204,Normal
5.670108,043f#105060ff4b740900,Normal
5.670347,0370#ff200080ff000028,Normal
5.670593,0018#2800017001002010,Normal
5.670827,02a0#c200609ddb0cba02,Normal
5.671064,0080#0017b00a211a227a,Normal
5.6713,0081#7f846000000000ea,Normal
5.671538,018f#0029220000450000,Normal
5.671774,0260#05220030ff93672b,Normal
5.672009,0316#0521b00a221a007f,Normal
5.67224,0329#40a77f8c112f0010,Normal
5.672482,0440#ffa00000ff780900,Normal
5.672717,00a0#4a768e0a00250002,Normal
5.672953,00a1#8086808028000000,Normal
5.673188,0545#d80f008c3a003d00,Normal
5.673278,05a2#,Normal
5.673449,05a2#2500a501,Normal
5.674009,0153#008010ff00ff60ee,Normal
5.674246,0220#ec03010409003a10,Normal
5.675631,02b0#1400000757,Normal
5.675796,0165#10e87f0000000780,Normal
5.677411,0350#0520d4797b0000f3,Normal
5.678993,04b1#0001000000000001,Normal
5.679215,0164#0008000000000d05,Normal
5.679487,04f2#000020380000008e,Normal
5.679819,0316#0521b00a221a007f,Normal
5.680055,018f#0029220000450000,Normal
5.680277,0080#0017b00a211a226b,Normal
5.680525,0081#7f846000000000db,Normal
5.680609,0153#,Normal
5.680864,0153#008010ff00ff60ee,Normal
5.681092,0260#05220030ff93673a,Normal
5.681324,02a0#6200609ddb0cba02,Normal
5.681554,0329#40a77f8c112f0010,Normal
5.681793,0370#ff200080ff0000ec,Normal
5.682041,0382#40fe0f0000000008,Normal
5.682279,043f#105060ff4b740900,Normal
5.682525,0440#fff00000ff740900,Normal
5.682755,0545#d80f008b3b003e00,Normal
5.683946,0153#008010ff00ff70fe,Normal
5.684172,01f1#0000000000000000,Normal
5.684406,0220#f003fb0309003a10,Normal
5.685652,02b0#1600000788,Normal
5.685825,0165#11d87f00000008be,Normal
5.688923,04b0#0000000000000000,Normal
5.689137,0164#0008000000000e06,Normal
5.689934,0316#05219e0a221a007f,Normal
5.690145,0260#05220030ff93670d,Normal
5.690386,018f#0029220000450000,Normal
5.690645,0080#00179e0a211a229c,Normal
5.690859,0081#7f846000000000cc,Normal
5.690946,0164#,Normal
5.6912,0164#0008000000000e06,Normal
5.691439,02a0#0200609ddb0cba02,Normal
5.691672,0329#85a77f8c112f0010,Normal
5.691911,0370#ff200080ff0000a0,Normal
5.692148,043f#105060ff4b740900,Normal
5.692395,0440#ff000000ff780900,Normal
5.69264,04f0#00001e0000ced204,Normal
5.692873,0545#d80f008b3b003e00,Normal
5.693114,04f1#c016000000000000,Normal
5.693375,0690#03000120a0000c08,Normal
5.693852,0153#008010ff00ff800e,Normal
5.694077,0220#f103fa0309003a10,Normal
5.695555,05e4#000200,Normal
5.69576,0165#11d87f00000009bf,Normal
5.695941,02b0#14000007b9,Normal
5.697418,0350#0520e4797b0000c3,Normal
5.698828,04b1#0001000000000001,Normal
5.699048,0164#0008000000000f07,Normal
5.699461,04f2#000030380000008f,Normal
5.700109,043f#105060ff4b740900,Normal
5.700316,0260#05220030ff92671d,Normal
5.70055,02a0#a200609ddb0cba02,Normal
5.700786,0080#00179e0a211a228d,Normal
5.70102,0081#7f846000000000bd,Normal
5.701261,018f#0029220000450000,Normal
5.701346,01f1#,Normal
5.701612,01f1#0000000000000000,Normal
5.701845,0316#05219e0a221a007f,Normal
5.702078,0329#85a77f8c112f0010,Normal
5.702319,0370#ff200080ff000064,Normal
5.702568,0382#40fe0f000000000c,Normal
5.702806,0440#ff500000ff740900,Normal
5.70304,0545#d80f008b3b003e00,Normal
5.703289,059b#0000000000000088,Normal
5.703762,0153#008010ff00ff901e,Normal
5.704002,01f1#0000000000000000,Normal
5.704237,0220#f103fd030c003a10,Normal
5.705647,02b0#16000007aa,Normal
5.705807,0165#11e87f0000000a8c,Normal
5.708758,04b0#0000000000000000,Normal
5.708976,0164#0008000000000008,Normal
5.709452,04f0#0000200000ced204,Normal
5.710096,043f#105060ff4b700900,Normal
5.710326,0370#ff200080ff000028,Normal
5.710566,0440#ffa00000ff6c0900,Normal
5.710801,02a0#c200609ddb0cba02,Normal
5.71103,0260#05220030ff92652e,Normal
5.71127,0080#00179e0a211a227e,Normal
5.711506,0081#7f846000000000ae,Normal
5.711746,018f#0029220000450000,Normal
5.711832,0220#,Normal
5.712085,0220#f103fd030c003a10,Normal
5.712315,0316#05219e0a221a007f,Normal
5.712545,0329#85a77f8c112f0010,Normal
5.712795,0510#0000000000000000,Normal
5.713037,0545#d80f008b38003e00,Normal
5.713692,0153#008010ff00ffa02e,Normal
5.713915,0220#ef03fd0309003a10,Normal
5.715554,02b0#140000079b,Normal
5.715763,0165#11e87f0000000b8d,Normal
5.717506,0350#0520f4797b0000d3,Normal
5.718657,04b1#0001000000000001,Normal
5.718886,0164#0008000000000109,Normal
5.719404,04f2#0000303800000090,Normal
5.719825,0316#0521a40a211a007f,Normal
5.720063,018f#0029210000450000,Normal
5.720289,0080#0017a40a211a210f,Normal
5.720532,0081#7f8460000000009f,Normal
5.720764,0260#05210030ff92653e,Normal
5.720991,02a0#6200609ddb0cba02,Normal
5.721231,0329#85a77f8c112f0010,Normal
5.721471,0370#ff200080ff0000ec,Normal
5.721722,0382#40fe0f0000000000,Normal
5.721955,043f#105060ff4b6c0900,Normal
5.722043,02c0#,Normal
5.722312,02c0#3d00000000000000,Normal
5.722557,0440#fff00000ff6c0900,Normal
5.722787,0545#d80f008b38003a00,Normal
5.72361,0153#008010ff00ffb03e,Normal
5.723845,01f1#0000000000000000,Normal
5.724082,0220#ed03fa0309003d10,Normal
5.725641,02b0#15000007fc,Normal
5.725801,0165#11d87f0000000cba,Normal
5.728594,04b0#0000000000000000,Normal
5.72881,0164#000800000000020a,Normal
5.72944,04f0#0000220000ced204,Normal
5.730158,043f#105060ff4b6c0900,Normal
5.730366,0316#0521be0a211a007f,Normal
5.730603,0080#0017be0a211a2140,Normal
5.73085,0081#7f84600000000080,Normal
5.731097,018f#0029210000450000,Normal
5.731328,0260#05210030ff926501,Normal
5.731566,02a0#0200609ddb0cba02,Normal
5.731795,0329#85a77f8c112f0010,Normal
5.732042,0370#ff200080ff0000a0,Normal
5.732277,0440#ff000000ff700900,Normal
5.732367,04b0#,Normal
5.732634,04b0#0000000000000000,Normal
5.732862,0545#d80f008b38003a00,Normal
5.73353,0153#008010ff00ffc04e,Normal
5.733752,0220#eb03fd0309003c10,Normal
5.734009,02c0#3d00000000000000,Normal
5.73555,02b0#16000007dd,Normal
5.735754,0165#11d87f0000000dbb,Normal
5.737464,0350#052004797b000023,Normal
5.73849,04b1#0001000000000001,Normal
5.73872,0164#000800000000030b,Normal
5.740049,0316#0521be0a211a007f,Normal
5.740261,0260#05210030ff926510,Normal
5.740495,02a0#a200609ddb0cba02,Normal
5.740733,0080#0017be0a211a2131,Normal
5.740977,0081#7f84600000000071,Normal
5.74122,018f#0029210000450000,Normal
5.741452,0329#85a77f8c112f0010,Normal
5.741696,0370#ff200080ff000064,Normal
5.741946,0382#40fe0f0000000004,Normal
5.74218,043f#105060ff4b6c0900,Normal
5.742425,0440#ff500000ff700900,Normal
5.742665,04f2#0000303800000091,Normal
5.742752,04b1#,Normal
5.743016,04b1#0001000000000001,Normal
5.743249,0545#d80f008b38003a00,Normal
5.743488,0153#008010ff00ffd05e,Normal
5.74374,01f1#0000000000000000,Normal
5.743979,0220#e90304040c003610,Normal
5.74556,02b0#16000007ee,Normal
5.745773,0165#11d87f0000000eb8,Normal
5.748437,04b0#0000000000000000,Normal
5.748656,0164#000800000000040c,Normal
5.749446,04f0#0000240000ced204,Normal
5.750085,0316#0521be0a211a007f,Normal
5.750304,0260#05210030ff93652e,Normal
5.75054,0110#e03c300900000000,Normal
5.750779,0080#0017be0a211a2122,Normal
5.751021,0081#7f84600000000062,Normal
5.751266,018f#0029210000450000,Normal
5.7515,02a0#c200609ddb0cba02,Normal
5.751731,0329#d7a77f8c112f0010,Normal
5.751974,0370#ff200080ff000028,Normal
5.752218,043f#105060ff4b700900,Normal
5.752456,0440#ffa00000ff740900,Normal
5.752688,0545#d80f008c38003a00,Normal
5.753043,05a0#,Normal
5.753303,05a0#0000000000000000,Normal
5.753542,0153#008010ff00ffe06e,Normal
5.753778,0220#ea03060409003110,Normal
5.755659,02b0#16000007ff,Normal
5.755816,0165#11e87f0000000f89,Normal
5.75741,0350#052014797b000033,Normal
5.758328,04b1#0001000000000001,Normal
5.758558,0164#000800000000050d,Normal
5.759441,04f2#0000303800000092,Normal
5.759666,0587#0000000000000005,Normal
5.759904,0316#0521bc0a211a007f,Normal
5.760145,0329#d7a77f8c112f0010,Normal
5.760371,0080#0017bc0a211a2133,Normal
5.760612,0081#7f84600000000053,Normal
5.76086,018f#0029210000450000,Normal
5.761094,0260#05210030ff93653d,Normal
5.761325,02a0#6200609ddb0cba02,Normal
5.761562,0370#ff200080ff0000ec,Normal
5.761805,0382#40fe0f0000000008,Normal
5.762048,043f#105060ff4b740900,Normal
5.762296,0440#fff00000ff7c0900,Normal
5.762527,0545#d80f008c38003a00,Normal
5.763266,0153#008010ff00ff008e,Normal
5.76351,01f1#0000000000000000,Normal
5.763752,0220#eb0300040c003010,Normal
5.763839,05a2#,Normal
5.764014,05a2#2500a501,Normal
5.765663,02b0#1600000700,Normal
5.765837,0165#11e87f0000000086,Normal
5.766746,00a0#4b768e0a00250002,Normal
5.766954,00a1#8086808029000000,Normal
5.768264,04b0#0000000000000000,Normal
5.768486,0164#000800000000060e,Normal
5.769425,04f0#0000260000ced204,Normal
5.770128,043f#105060ff4c780900,Normal
5.770344,0316#0521bc0a211a007f,Normal
5.770574,0329#d7a77f8c112f0010,Normal
5.770813,0080#0017bc0a211a2124,Normal
5.771061,0081#7f84600000000044,Normal
5.771303,018f#0029210000450000,Normal
5.771537,0260#05210030ff936500,Normal
5.771771,02a0#0200609ddb0cba02,Normal
5.772011,0370#ff200080ff0000a0,Normal
5.772259,0440#ff000000ff7c0900,Normal
5.772494,0545#d80f008c38003a00,Normal
5.7732,0153#008010ff00ff109e,Normal
5.773419,0220#ec03fb0309003110,Normal
5.773711,0153#,Normal
5.773976,0153#008010ff00ff109e,Normal
5.775659,02b0#1400000731,Normal
5.775809,0165#11d87f00000001b7,Normal
5.777513,0350#052024797b000003,Normal
5.778163,04b1#0001000000000001,Normal
5.778399,0164#000800000000070f,Normal
5.779402,04f2#0000303800000093,Normal
5.780074,0316#0521ac0a211a007f,Normal
5.780299,0260#05210030ff93651f,Normal
5.780532,02a0#a200609ddb0cba02,Normal
5.780758,0080#0017ac0a211a2125,Normal
5.781003,0081#7f84600000000035,Normal
5.781244,018f#0029210000450000,Normal
5.781474,0329#d7a77f8c112f0010,Normal
5.781719,0370#ff200080ff000064,Normal
5.781962,0382#40fe0f000000000c,Normal
5.7822,043f#105060ff4c780900,Normal
